asmt,fee_parcel,address,county,year,tra,roll_cat,verified_score,confidence,v_total_due,v_total_paid,v_total_balance,v_inst1_status,v_inst2_status,v_delinquent,verified_url,verified_at
800-002-253-000,068-400-012-000,1109 HARTNELL AVE #12,shasta,2025,1002,CU,HOT,0.85,$629.84,$629.84,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800002253000/2025/0000,2026-07-01T16:41:20.794497
800-005-068-000,068-400-012-000,1109 HARTNELL AVE #1,shasta,2025,1002,CU,HOT,0.85,$245.37,$245.37,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800005068000/2025/0000,2026-07-01T16:41:21.401618
800-006-153-000,068-400-012-000,1109 HARTNELL AVE #5,shasta,2025,1002,CU,HOT,0.85,$42.70,$42.70,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800006153000/2025/0000,2026-07-01T16:41:22.036890
800-006-793-000,068-400-012-000,1109 HARTNELL AVE #10,shasta,2025,1002,CU,HOT,0.85,$72.18,$72.18,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800006793000/2025/0000,2026-07-01T16:41:22.684635
800-012-609-000,068-400-012-000,1109 HARTNELL AVE,shasta,2025,1002,CU,HOT,0.85,$174.43,$174.43,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012609000/2025/0000,2026-07-01T16:41:23.896132
800-012-961-000,068-400-012-000,1109 HARTNELL AVE,shasta,2025,1002,CU,HOT,0.85,$92.64,$92.64,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012961000/2025/0000,2026-07-01T16:41:24.608050
800-013-667-000,068-400-012-000,1109 HARTNELL AVE #11A,shasta,2025,1002,CU,HOT,0.85,$260.47,$0.00,$260.47,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013667000/2025/0000,2026-07-01T16:41:25.292818
800-014-595-000,068-400-012-000,1109 HARTNELL AVE #UNIT 8,shasta,2025,1002,CU,HOT,0.85,$36.08,$36.08,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014595000/2025/0000,2026-07-01T16:41:26.195555
800-001-532-000,068-400-021-000,1175 HARTNELL AVE #A,shasta,2025,1002,CU,HOT,0.85,"$2,641.56","$2,641.56",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800001532000/2025/0000,2026-07-01T16:41:30.165241
800-007-230-000,068-400-021-000,1175 HARTNELL AVE #D,shasta,2025,115005,CU,HOT,0.85,"$2,380.89","$2,380.89",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800007230000/2025/0000,2026-07-01T16:41:30.762423
800-000-491-000,068-400-030-000,1211 HARTNELL AVE,shasta,2025,1002,CU,HOT,0.85,$467.41,$467.41,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800000491000/2025/0000,2026-07-01T16:41:36.838595
990-183-151-000,068-400-034-000,3082 LAWRENCE RD,shasta,2025,1002,SS,HOT,0.95,"$1,835.62",$0.00,"$1,835.62",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990183151000/2025/0000,2026-07-01T16:41:42.112736
068-400-052-000,068-400-052-000,,shasta,2025,1002,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068400052000/2025/0000,2026-07-01T16:41:54.670523
068-400-055-000,068-400-055-000,,shasta,2025,1002,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068400055000/2025/0000,2026-07-01T16:41:56.693466
800-010-693-000,068-400-061-000,1147 HARTNELL AVE,shasta,2025,1002,CU,HOT,0.85,"$19,672.22","$19,672.22",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800010693000/2025/0000,2026-07-01T16:41:59.355371
800-014-572-000,068-400-061-000,1137 HARTNELL AVE #STE A,shasta,2025,1002,CU,HOT,0.85,$200.69,$0.00,$200.69,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014572000/2025/0000,2026-07-01T16:42:00.618005
800-001-415-000,068-400-062-000,1151 HARTNELL AVE,shasta,2025,1002,CU,HOT,0.85,$946.47,$946.47,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800001415000/2025/0000,2026-07-01T16:42:02.249725
800-009-704-000,068-400-062-000,1165 HARTNELL AVE,shasta,2025,1002,CU,HOT,0.85,$159.50,$159.50,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800009704000/2025/0000,2026-07-01T16:42:02.928634
800-003-526-000,068-400-063-000,1185 HARTNELL AVE,shasta,2025,1002,CU,HOT,0.85,$575.80,$575.80,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800003526000/2025/0000,2026-07-01T16:42:04.247631
830-013-077-000,068-450-003-000,982 CHAMISE WAY,shasta,2025,1106,CU,HOT,0.85,$68.57,$68.57,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830013077000/2025/0000,2026-07-01T16:42:06.881610
068-450-006-000,068-450-006-000,958 CHAMISE WAY,shasta,2025,1106,CS,HOT,0.95,"$1,401.64",$651.26,$750.38,PAID,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450006000/2025/0000,2026-07-01T16:42:08.930724
068-450-013-000,068-450-013-000,904 CHAMISE WAY,shasta,2025,1106,CS,HOT,0.95,"$2,558.41","$1,202.10","$1,356.31",PAID,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450013000/2025/0000,2026-07-01T16:42:13.643629
990-183-394-000,068-450-027-000,867 CHAMISE WAY,shasta,2025,1106,SS,HOT,0.85,$40.96,$0.00,$40.96,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990183394000/2025/0000,2026-07-01T16:42:24.219580
068-450-036-000,068-450-036-000,,shasta,2025,1106,CS,HOT,0.85,$44.04,$0.00,$44.04,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450036000/2025/0000,2026-07-01T16:42:30.325933
068-450-037-000,068-450-037-000,,shasta,2025,1106,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450037000/2025/0000,2026-07-01T16:42:30.943612
068-450-038-000,068-450-038-000,,shasta,2025,1106,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450038000/2025/0000,2026-07-01T16:42:31.569756
068-450-040-000,068-450-040-000,,shasta,2025,1106,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450040000/2025/0000,2026-07-01T16:42:32.181472
068-450-041-000,068-450-041-000,,shasta,2025,1106,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450041000/2025/0000,2026-07-01T16:42:32.808085
068-450-042-000,068-450-042-000,,shasta,2025,1106,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450042000/2025/0000,2026-07-01T16:42:33.460276
068-450-043-000,068-450-043-000,,shasta,2025,1106,CS,HOT,0.85,$51.62,$0.00,$51.62,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450043000/2025/0000,2026-07-01T16:42:34.129272
068-450-044-000,068-450-044-000,,shasta,2025,1106,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450044000/2025/0000,2026-07-01T16:42:34.767858
800-010-611-000,068-450-045-000,841 HARTNELL AVE #C,shasta,2025,1106,CU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800010611000/2025/0000,2026-07-01T16:42:36.057337
800-014-261-000,068-450-045-000,841 HARTNELL AVE,shasta,2025,1106,CU,HOT,0.85,"$3,945.59","$3,945.59",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014261000/2025/0000,2026-07-01T16:42:36.692404
068-450-047-000,068-450-047-000,,shasta,2025,1106,CS,HOT,0.85,$65.22,$14.87,$50.35,PAID,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068450047000/2025/0000,2026-07-01T16:42:37.369298
830-018-765-000,068-500-003-000,1963 GALAXY WAY,shasta,2025,1062,CU,HOT,0.85,$30.39,$30.39,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830018765000/2025/0000,2026-07-01T16:42:40.825971
800-012-677-000,068-500-005-000,1923 GALAXY WAY,shasta,2025,1062,CU,HOT,0.85,$66.15,$66.15,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012677000/2025/0000,2026-07-01T16:42:42.999842
800-014-038-000,068-500-019-000,4029 CIRRUS ST,shasta,2025,1062,CU,HOT,0.85,$103.10,$103.10,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014038000/2025/0000,2026-07-01T16:42:52.774451
830-008-844-000,068-500-035-000,4155 CIRRUS ST,shasta,2025,1062,DU,HOT,0.85,$190.06,$0.00,$190.06,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830008844000/2025/0000,2026-07-01T16:43:04.465032
990-183-913-030,068-500-038-000,4056 CIRRUS ST,shasta,2025,1062,SS,HOT,0.85,($45.70),$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990183913030/2025/0000,2026-07-01T16:43:08.651797
991-181-417-000,068-500-038-000,4056 CIRRUS ST,shasta,2025,1062,SU,HOT,0.85,$404.61,$404.61,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/991181417000/2025/0000,2026-07-01T16:43:09.332029
068-500-048-000,068-500-048-000,,shasta,2025,1062,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068500048000/2025/0000,2026-07-01T16:43:16.711362
800-012-295-000,068-500-071-000,3908 BRIGHTWOOD DR,shasta,2025,1062,CU,HOT,0.85,$34.54,$34.54,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012295000/2025/0000,2026-07-01T16:43:31.466075
800-013-845-000,068-500-081-000,13432 KINGS WAY,shasta,2025,1062,CU,HOT,0.85,$80.71,$80.71,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013845000/2025/0000,2026-07-01T16:43:38.818734
068-500-089-000,068-500-089-000,3925 BRIGHTWOOD DR,shasta,2025,1062,CS,HOT,0.95,"$4,224.42",$0.00,"$4,224.42",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068500089000/2025/0000,2026-07-01T16:43:44.705996
990-182-875-000,068-500-091-000,1680 MORNINGSUN DR,shasta,2025,1062,SS,HOT,0.95,"$2,463.28",$0.00,"$2,463.28",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990182875000/2025/0000,2026-07-01T16:43:46.819335
830-018-648-000,068-550-011-000,3436 SOMERSET AVE,shasta,2025,1002,CU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830018648000/2025/0000,2026-07-01T16:43:56.091588
830-021-240-000,068-550-026-000,1707 CONIFER WAY #UNIT B,shasta,2025,1002,CU,HOT,0.85,$91.91,$91.91,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830021240000/2025/0000,2026-07-01T16:44:05.323050
800-014-212-000,068-550-028-000,8537 COMMERCIAL WAY,shasta,2025,1002,CU,HOT,0.85,$330.60,$330.60,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014212000/2025/0000,2026-07-01T16:44:07.354435
068-550-040-000,068-550-040-000,1711 SODA SPRINGS CIR,shasta,2025,1002,CS,HOT,0.95,"$3,467.52",$0.00,"$3,467.52",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068550040000/2025/0000,2026-07-01T16:44:13.973528
995-065-279-000,068-550-047-000,1716 SODA SPRINGS CIR,shasta,2025,1002,SS,HOT,0.95,$857.99,$0.00,$857.99,LATE,DUE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/995065279000/2025/0000,2026-07-01T16:44:20.170024
990-183-784-000,068-550-049-000,1780 MARLENE AVE,shasta,2025,1002,SS,HOT,0.95,"$3,004.34",$0.00,"$3,004.34",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990183784000/2025/0000,2026-07-01T16:44:21.507642
830-013-925-000,068-600-006-000,3821 BLUFFSIDE CT,shasta,2025,1062,CU,HOT,0.85,$42.55,$42.55,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830013925000/2025/0000,2026-07-01T16:44:27.408232
830-020-380-000,068-600-007-000,3843 BLUFFSIDE CT,shasta,2025,1062,CU,HOT,0.85,$43.30,$43.30,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830020380000/2025/0000,2026-07-01T16:44:28.724404
830-002-010-000,068-600-016-000,,shasta,2025,1062,CU,HOT,0.85,$25.79,$25.79,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830002010000/2025/0000,2026-07-01T16:44:36.164918
830-019-807-000,068-600-024-000,3888 CANTERBURY DR,shasta,2025,1062,CU,HOT,0.85,$86.62,$86.62,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830019807000/2025/0000,2026-07-01T16:44:42.261660
830-009-523-000,068-600-027-000,3834 CANTERBURY DR,shasta,2025,1062,CU,HOT,0.85,$63.87,$63.87,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830009523000/2025/0000,2026-07-01T16:44:44.781716
800-012-436-000,068-600-032-000,1650 CANTER CT,shasta,2025,1062,CU,HOT,0.85,$340.79,$0.00,$340.79,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012436000/2025/0000,2026-07-01T16:44:48.797502
830-021-720-000,068-600-034-000,1630 CANTER CT,shasta,2025,1062,CU,HOT,0.85,$160.04,$160.04,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830021720000/2025/0000,2026-07-01T16:44:51.215910
990-183-365-000,068-600-041-000,1695 CANTER CT,shasta,2025,1062,SS,HOT,0.95,"$1,186.96",$0.00,"$1,186.96",LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/990183365000/2025/0000,2026-07-01T16:44:56.497097
830-007-191-000,068-600-042-000,10442 NORA DR,shasta,2025,1062,CU,HOT,0.85,$153.64,$153.64,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830007191000/2025/0000,2026-07-01T16:44:57.830546
830-007-191-001,068-600-042-000,10442 NORA DR,shasta,2025,1062,CU,HOT,0.85,($47.38),$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830007191001/2025/0000,2026-07-01T16:44:58.525697
068-600-047-000,068-600-047-000,,shasta,2025,1062,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068600047000/2025/0000,2026-07-01T16:45:01.957220
068-600-049-000,068-600-049-000,1600 CAMBRIA DR,shasta,2025,1062,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068600049000/2025/0000,2026-07-01T16:45:02.612038
830-013-908-000,068-650-001-000,3300 MIDDLETON LN,shasta,2025,1002,CU,HOT,0.85,$83.29,$83.29,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830013908000/2025/0000,2026-07-01T16:45:03.898331
800-008-748-000,068-650-005-000,3388 MIDDLETON LN,shasta,2025,1002,CU,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800008748000/2025/0000,2026-07-01T16:45:06.829687
830-015-926-000,068-650-011-000,3303 MIDDLETON LN,shasta,2025,1002,CU,HOT,0.85,$24.59,$24.59,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830015926000/2025/0000,2026-07-01T16:45:10.819921
068-650-012-000,068-650-012-000,,shasta,2025,1002,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068650012000/2025/0000,2026-07-01T16:45:11.464642
991-183-196-000,068-700-006-000,1302 MADEWOOD LN,shasta,2025,1002,SS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/991183196000/2025/0000,2026-07-01T16:45:22.673231
830-020-191-000,068-700-020-000,1343 GEHRING CT,shasta,2025,1002,CU,HOT,0.85,$43.30,$43.30,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830020191000/2025/0000,2026-07-01T16:45:33.623808
830-002-386-000,068-700-022-000,1386 GEHRING CT,shasta,2025,1002,CU,HOT,0.85,$35.42,$35.42,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830002386000/2025/0000,2026-07-01T16:45:35.658326
830-018-813-000,068-700-032-000,3241 LAWRENCE RD,shasta,2025,1002,CU,HOT,0.85,$181.70,$181.70,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830018813000/2025/0000,2026-07-01T16:45:43.152876
830-006-823-000,068-700-039-000,1211 MANATOWA CT,shasta,2025,1002,CU,HOT,0.85,$76.23,$76.23,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830006823000/2025/0000,2026-07-01T16:45:48.689648
991-180-365-000,068-700-041-000,3408 MERIDIAN DR,shasta,2025,1002,SS,HOT,0.85,$84.30,$0.00,$84.30,LATE,LATE,True,https://common2.mptsweb.com/MBC/shasta/tax/main/991180365000/2025/0000,2026-07-01T16:45:51.356588
830-017-862-000,068-700-045-000,3464 MERIDIAN DR,shasta,2025,1002,CU,HOT,0.85,$100.19,$100.19,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830017862000/2025/0000,2026-07-01T16:45:54.849968
830-014-412-000,068-700-046-000,3478 MERIDIAN DR,shasta,2025,1002,CU,HOT,0.85,$40.34,$40.34,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830014412000/2025/0000,2026-07-01T16:45:56.143535
830-015-296-000,068-700-046-000,3478 MERIDIAN DR,shasta,2025,1002,CU,HOT,0.85,$135.10,$135.10,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830015296000/2025/0000,2026-07-01T16:45:56.839807
830-014-461-000,068-700-049-000,3558 MERIDIAN DR,shasta,2025,1002,CU,HOT,0.85,$42.65,$42.65,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830014461000/2025/0000,2026-07-01T16:45:59.368467
800-011-244-000,068-750-002-000,4670 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,"$20,124.71","$20,124.71",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800011244000/2025/0000,2026-07-01T16:46:01.278860
850-000-403-000,068-750-002-000,4670 CHURN CREEK RD,shasta,2025,1000,CU,HOT,0.85,"$42,226.40","$42,226.40",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/850000403000/2025/0000,2026-07-01T16:46:01.912495
800-013-016-000,068-750-003-000,4674 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,$295.18,$295.18,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013016000/2025/0000,2026-07-01T16:46:03.221480
800-012-104-000,068-750-006-000,4641 CHURN CREEK RD #A,shasta,2025,1262,CU,HOT,0.85,"$8,369.08","$8,369.08",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012104000/2025/0000,2026-07-01T16:46:04.622490
800-013-035-000,068-750-006-000,4641 CHURN CREEK RD #D,shasta,2025,1262,CU,HOT,0.85,"$2,508.74","$2,508.74",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013035000/2025/0000,2026-07-01T16:46:05.251627
800-013-427-000,068-750-006-000,4641 CHURN CREEK RD #2,shasta,2025,1262,CU,HOT,0.85,$215.37,$0.00,$215.37,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013427000/2025/0000,2026-07-01T16:46:05.918817
800-013-673-000,068-750-006-000,4641 CHURN CREEK RD #STE 3,shasta,2025,1262,DU,HOT,0.95,"$2,541.99",$0.00,"$2,541.99",LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013673000/2025/0000,2026-07-01T16:46:06.878676
800-012-740-000,068-750-012-000,4746 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,"$3,724.29","$3,724.29",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012740000/2025/0000,2026-07-01T16:46:10.476530
068-750-013-000,068-750-013-000,,shasta,2025,1262,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068750013000/2025/0000,2026-07-01T16:46:11.737279
068-750-014-000,068-750-014-000,,shasta,2025,1268,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068750014000/2025/0000,2026-07-01T16:46:12.399604
068-750-015-000,068-750-015-000,,shasta,2025,1262,CS,HOT,0.85,$0.00,$0.00,$0.00,Delinquent,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/068750015000/2025/0000,2026-07-01T16:46:13.051012
800-013-802-000,068-750-018-000,4655 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,"$11,004.01","$11,004.01",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013802000/2025/0000,2026-07-01T16:46:14.427540
800-013-828-000,068-750-018-000,4663 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,"$9,447.53","$9,447.53",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800013828000/2025/0000,2026-07-01T16:46:15.052585
800-014-257-000,068-750-018-000,4651 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,$860.47,$860.47,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014257000/2025/0000,2026-07-01T16:46:15.713015
800-014-325-000,068-750-018-000,4657 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,$991.43,$991.43,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014325000/2025/0000,2026-07-01T16:46:16.359703
800-014-326-000,068-750-018-000,4653 CHURN CREEK RD #5,shasta,2025,1262,CU,HOT,0.85,"$2,379.91","$2,379.91",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014326000/2025/0000,2026-07-01T16:46:17.036156
800-011-141-000,068-750-021-000,4660 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,"$6,086.88","$6,086.88",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800011141000/2025/0000,2026-07-01T16:46:19.021411
850-000-405-000,068-750-021-000,,shasta,2025,1262,CU,HOT,0.85,"$4,100.79","$4,100.79",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/850000405000/2025/0000,2026-07-01T16:46:19.633270
800-012-311-000,068-750-024-000,4681 CHURN CREEK RD,shasta,2025,1268,CU,HOT,0.85,"$4,942.58","$4,942.58",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012311000/2025/0000,2026-07-01T16:46:22.292109
810-001-508-000,068-750-024-000,4601 CHURN CREEK RD,shasta,2025,1268,CU,HOT,0.85,$148.10,$148.10,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/810001508000/2025/0000,2026-07-01T16:46:22.965336
800-014-505-000,068-750-025-000,4603 CHURN CREEK RD,shasta,2025,1268,CU,HOT,0.85,$300.85,$300.85,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014505000/2025/0000,2026-07-01T16:46:24.264901
800-012-108-000,068-750-027-000,4619 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,"$6,714.03","$6,714.03",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012108000/2025/0000,2026-07-01T16:46:26.272128
800-002-496-000,068-750-029-000,4621 CHURN CREEK RD,shasta,2025,1262,CU,HOT,0.85,"$5,244.54","$5,244.54",$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800002496000/2025/0000,2026-07-01T16:46:28.896084
830-014-716-000,070-050-025-000,3527 BECHELLI LN #B,shasta,2025,1002,CU,HOT,0.85,$71.32,$71.32,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830014716000/2025/0000,2026-07-01T16:46:37.437812
800-010-492-000,070-050-034-000,3609 BECHELLI LN #D,shasta,2025,1002,CU,HOT,0.85,$71.34,$71.34,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800010492000/2025/0000,2026-07-01T16:46:41.298381
800-012-214-000,070-050-034-000,3613 BECHELLI LN,shasta,2025,1002,CU,HOT,0.85,$46.91,$46.91,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800012214000/2025/0000,2026-07-01T16:46:42.006783
800-014-629-000,070-050-034-000,3615 BECHELLI LN,shasta,2025,1002,CU,HOT,0.85,$48.18,$48.18,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014629000/2025/0000,2026-07-01T16:46:42.728916
800-014-654-000,070-050-034-000,3615 BECHELLI LN,shasta,2025,1002,CU,HOT,0.85,$95.17,$95.17,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014654000/2025/0000,2026-07-01T16:46:43.393064
800-014-669-000,070-050-050-000,748 KERRYJEN CT,shasta,2025,1002,CU,HOT,0.85,$66.17,$66.17,$0.00,PAID,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/800014669000/2025/0000,2026-07-01T16:46:47.906121
830-020-105-000,070-050-057-000,753 KERRYJEN CT,shasta,2025,1002,DU,HOT,0.85,$256.32,$0.00,$256.32,LATE,Delinquent,True,https://common2.mptsweb.com/MBC/shasta/tax/main/830020105000/2025/0000,2026-07-01T16:46:53.061801
